image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Dry_Total_g,GDM_g,sum_check,total_match,difference,Month,Season
train/ID846984946.jpg,2015-11-09,Tas,Ryegrass_Clover,0.3,1.1667,8.4,8.0,0.6,17.0,9.0,17.0,True,0.0,11,Spring
train/ID853954911.jpg,2015-06-26,Vic,Ryegrass,0.85,6.0,0.0,26.0,23.0,49.0,23.0,49.0,True,0.0,6,Winter
train/ID866684633.jpg,2015-07-08,WA,Clover,0.59,1.0,25.4228,0.0,6.4772,31.9,31.9,31.9,True,0.0,7,Winter
train/ID871463897.jpg,2015-01-15,NSW,Fescue_CrumbWeed,0.79,12.0,10.0981,19.3547,59.7472,89.2,69.8453,89.2,True,0.0,1,Summer
train/ID875119737.jpg,2015-08-14,Vic,Ryegrass_Clover,0.72,4.0,5.8,5.8,23.2,34.8,29.0,34.8,True,0.0,8,Winter
train/ID885388135.jpg,2015-07-02,Vic,Ryegrass_Clover,0.7,4.0,1.4353,4.3059,18.6588,24.4,20.0941,24.4,True,0.0,7,Winter
train/ID896386823.jpg,2015-09-11,Tas,Ryegrass,0.64,3.6667,2.0794,19.7543,12.9541,34.7878,15.0335,34.787800000000004,True,7.105427357601002e-15,9,Spring
train/ID900012207.jpg,2015-02-24,NSW,Ryegrass,0.58,11.0,0.0,28.0478,36.7522,64.8,36.7522,64.8,True,0.0,2,Summer
train/ID905397692.jpg,2015-09-30,Vic,Phalaris_Clover,0.84,13.0,30.9177,6.1407,36.2016,73.26,67.1193,73.25999999999999,True,1.4210854715202004e-14,9,Spring
train/ID908524512.jpg,2015-11-10,Tas,Ryegrass_Clover,0.78,3.1667,11.3043,4.2957,17.4087,33.0087,28.713,33.0087,True,0.0,11,Spring
train/ID914754166.jpg,2015-10-13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.37,2.5,5.4849,14.6759,9.3392,29.5,14.8241,29.5,True,0.0,10,Spring
train/ID930534670.jpg,2015-06-26,Tas,Ryegrass_Clover,0.57,2.0,1.7333,10.5572,20.3265,32.6169,22.0598,32.617,False,9.999999999621423e-05,6,Winter
train/ID936984905.jpg,2015-07-01,Vic,Phalaris_Clover,0.79,5.0,4.2636,4.2636,38.3727,46.9,42.6364,46.8999,False,9.999999999621423e-05,7,Winter
train/ID94564238.jpg,2015-07-02,Vic,Ryegrass_Clover,0.71,2.0,3.9923,3.9923,9.3154,17.3,13.3077,17.3,True,0.0,7,Winter
train/ID950496197.jpg,2015-09-04,Tas,Clover,0.72,2.6667,17.743,3.2487,2.499,23.4907,20.242,23.490699999999997,True,3.552713678800501e-15,9,Spring
train/ID95050718.jpg,2015-06-26,Tas,Ryegrass_Clover,0.65,2.0,2.3081,15.0024,21.3496,38.66,23.6576,38.6601,False,0.00010000000000331966,6,Winter
train/ID956512130.jpg,2015-11-09,Tas,Ryegrass_Clover,0.19,1.0,0.0,1.9,2.4,4.3,2.4,4.3,True,0.0,11,Spring
train/ID963903358.jpg,2015-06-26,Vic,Mixed,0.65,3.0,0.0,29.9634,13.8293,43.7927,13.8293,43.792699999999996,True,7.105427357601002e-15,6,Winter
train/ID968643034.jpg,2015-11-10,Tas,Ryegrass_Clover,0.38,2.6667,1.5,7.6,9.0,18.1,10.5,18.1,True,0.0,11,Spring
train/ID969218269.jpg,2015-08-18,Vic,Phalaris_Clover,0.75,4.0,1.4235,13.5235,33.4529,48.4,34.8765,48.3999,False,9.999999999621423e-05,8,Winter
train/ID972274220.jpg,2015-11-10,Tas,Ryegrass_Clover,0.56,2.8333,7.4266,5.7388,7.8767,21.0421,15.3034,21.042099999999998,True,3.552713678800501e-15,11,Spring
train/ID975115267.jpg,2015-07-08,WA,Clover,0.73,3.0,40.03,0.0,0.8,40.83,40.83,40.83,True,0.0,7,Winter
train/ID978026131.jpg,2015-09-04,Tas,Clover,0.83,3.1667,24.6445,4.1948,12.0601,40.8994,36.7046,40.8994,True,0.0,9,Spring
train/ID980538882.jpg,2015-02-24,NSW,Phalaris,0.69,29.0,0.0,1.1457,91.6543,92.8,91.6543,92.80000000000001,True,1.4210854715202004e-14,2,Summer
train/ID980878870.jpg,2015-07-08,WA,Clover,0.74,2.0,32.3575,0.0,2.0325,34.39,34.39,34.39,True,0.0,7,Winter
train/ID983582017.jpg,2015-09-01,WA,Ryegrass,0.64,9.0,0.0,0.0,40.94,40.94,40.94,40.94,True,0.0,9,Spring
